Sample	MorpV	Sanger	Phylum	Class	Subclass	Order	Suborder	Infraorder	Superfamily	Family	Subfamily	Genus	Species	Feeding.Group	cp.value	SSU.nema.data	SSU.nema.qual	Sample.Type	Experiment	Sample.Control	Sample.Site	Habitat	QubitConc	Latitude	Longitude	Elevation	pH	N	P	K	OM	OC	Sand	Silt	Clay	BD	Soil.Type	Description
Nem.55	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeloides	Acrobeloides sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	0.3720	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.55.SingleWorm.SK.08
Nem.550	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.15	Native.grass	0.2100	33.622317	-117.01915	1838	6.70	5.17	13.00	114.00	1.59	0.92	69.00	19.00	12.00	1.27	Compact.Soil	Nem.550.SingleWorm.SK.15
Nem.551	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	included	Medium	SingleWorm	Microbiome	True.Sample	SK.15	Native.grass	0.1880	33.622317	-117.01915	1838	6.70	5.17	13.00	114.00	1.59	0.92	69.00	19.00	12.00	1.27	Compact.Soil	Nem.551.SingleWorm.SK.15
Nem.552	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchoididae	Aphelenchoidinae	Aphelenchoides	Aphelenchoides sp.	Fungivores	2	included	Bad	SingleWorm	Microbiome	True.Sample	SK.15	Native.grass	0.1520	33.622317	-117.01915	1838	6.70	5.17	13.00	114.00	1.59	0.92	69.00	19.00	12.00	1.27	Compact.Soil	Nem.552.SingleWorm.SK.15
Nem.553	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.15	Native.grass	0.3320	33.622317	-117.01915	1838	6.70	5.17	13.00	114.00	1.59	0.92	69.00	19.00	12.00	1.27	Compact.Soil	Nem.553.SingleWorm.SK.15
Nem.554	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	not.included	not.available	SingleWorm	Microbiome	True.Sample	SK.15	Native.grass	0.2260	33.622317	-117.01915	1838	6.70	5.17	13.00	114.00	1.59	0.92	69.00	19.00	12.00	1.27	Compact.Soil	Nem.554.SingleWorm.SK.15
Nem.555	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	not.included	not.available	SingleWorm	Microbiome	True.Sample	SK.15	Native.grass	0.2060	33.622317	-117.01915	1838	6.70	5.17	13.00	114.00	1.59	0.92	69.00	19.00	12.00	1.27	Compact.Soil	Nem.555.SingleWorm.SK.15
Nem.556	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.15	Native.grass	0.1820	33.622317	-117.01915	1838	6.70	5.17	13.00	114.00	1.59	0.92	69.00	19.00	12.00	1.27	Compact.Soil	Nem.556.SingleWorm.SK.15
Nem.557	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	included	Medium	SingleWorm	Microbiome	True.Sample	SK.15	Native.grass	0.3000	33.622317	-117.01915	1838	6.70	5.17	13.00	114.00	1.59	0.92	69.00	19.00	12.00	1.27	Compact.Soil	Nem.557.SingleWorm.SK.15
Nem.558	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.15	Native.grass	0.3000	33.622317	-117.01915	1838	6.70	5.17	13.00	114.00	1.59	0.92	69.00	19.00	12.00	1.27	Compact.Soil	Nem.558.SingleWorm.SK.15
Nem.559	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchoididae	Aphelenchoidinae	Aphelenchoides	Aphelenchoides sp.	Fungivores	2	included	Bad	SingleWorm	Microbiome	True.Sample	SK.15	Native.grass	0.3020	33.622317	-117.01915	1838	6.70	5.17	13.00	114.00	1.59	0.92	69.00	19.00	12.00	1.27	Compact.Soil	Nem.559.SingleWorm.SK.15
Nem.56	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Panagrolaimomorpha	Panagrolaimoidea	Panagrolaimidae	Panagrolaiminae	Panagrolaimus	Panagrolaimus sp.	Bacterivores 	1	included	Good	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	0.1400	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.56.SingleWorm.SK.08
Nem.560	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	included	Medium	SingleWorm	Microbiome	True.Sample	SK.15	Native.grass	0.3060	33.622317	-117.01915	1838	6.70	5.17	13.00	114.00	1.59	0.92	69.00	19.00	12.00	1.27	Compact.Soil	Nem.560.SingleWorm.SK.15
Nem.561	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Cervidellus	Cervidellus sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.15	Native.grass	0.2720	33.622317	-117.01915	1838	6.70	5.17	13.00	114.00	1.59	0.92	69.00	19.00	12.00	1.27	Compact.Soil	Nem.561.SingleWorm.SK.15
Nem.562	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Cervidellus	Cervidellus sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.15	Native.grass	0.3000	33.622317	-117.01915	1838	6.70	5.17	13.00	114.00	1.59	0.92	69.00	19.00	12.00	1.27	Compact.Soil	Nem.562.SingleWorm.SK.15
Nem.563	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchoididae	Aphelenchoidinae	Aphelenchoides	Aphelenchoides sp.	Fungivores	2	included	Bad	SingleWorm	Microbiome	True.Sample	SK.15	Native.grass	0.3560	33.622317	-117.01915	1838	6.70	5.17	13.00	114.00	1.59	0.92	69.00	19.00	12.00	1.27	Compact.Soil	Nem.563.SingleWorm.SK.15
Nem.564	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	included	Medium	SingleWorm	Microbiome	True.Sample	SK.15	Native.grass	0.3140	33.622317	-117.01915	1838	6.70	5.17	13.00	114.00	1.59	0.92	69.00	19.00	12.00	1.27	Compact.Soil	Nem.564.SingleWorm.SK.15
Nem.565	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeloides	Acrobeloides sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.15	Native.grass	0.1540	33.622317	-117.01915	1838	6.70	5.17	13.00	114.00	1.59	0.92	69.00	19.00	12.00	1.27	Compact.Soil	Nem.565.SingleWorm.SK.15
Nem.566	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchoididae	Aphelenchoidinae	Aphelenchoides	Aphelenchoides sp.	Fungivores	2	not.included	not.available	SingleWorm	Microbiome	True.Sample	SK.15	Native.grass	0.2380	33.622317	-117.01915	1838	6.70	5.17	13.00	114.00	1.59	0.92	69.00	19.00	12.00	1.27	Compact.Soil	Nem.566.SingleWorm.SK.15
Nem.567	Yes	No	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Actinolaimidae 	Actinolaiminae	Paractinolaimus	Paractinolaimus sp.	Omnivores	4	included	Good	SingleWorm	Microbiome	True.Sample	SK.15	Native.grass	0.2380	33.622317	-117.01915	1838	6.70	5.17	13.00	114.00	1.59	0.92	69.00	19.00	12.00	1.27	Compact.Soil	Nem.567.SingleWorm.SK.15
Nem.568	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchoididae	Aphelenchoidinae	Aphelenchoides	Aphelenchoides sp.	Fungivores	2	included	Bad	SingleWorm	Microbiome	True.Sample	SK.15	Native.grass	0.3340	33.622317	-117.01915	1838	6.70	5.17	13.00	114.00	1.59	0.92	69.00	19.00	12.00	1.27	Compact.Soil	Nem.568.SingleWorm.SK.15
Nem.569	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	included	Good	SingleWorm	Microbiome	True.Sample	SK.15	Native.grass	0.1820	33.622317	-117.01915	1838	6.70	5.17	13.00	114.00	1.59	0.92	69.00	19.00	12.00	1.27	Compact.Soil	Nem.569.SingleWorm.SK.15
Nem.57	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	6.0200	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.57.SingleWorm.SK.08
Nem.570	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchoididae	Aphelenchoidinae	Aphelenchoides	Aphelenchoides sp.	Fungivores	2	included	Bad	SingleWorm	Microbiome	True.Sample	SK.15	Native.grass	0.2400	33.622317	-117.01915	1838	6.70	5.17	13.00	114.00	1.59	0.92	69.00	19.00	12.00	1.27	Compact.Soil	Nem.570.SingleWorm.SK.15
Nem.58	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	0.2700	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.58.SingleWorm.SK.08
Nem.59	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchoididae	Aphelenchoidinae	Aphelenchoides	Aphelenchoides sp.	Fungivores	2	included	Bad	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	0.2560	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.59.SingleWorm.SK.08
Nem.6	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeloides	Acrobeloides sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.16	Chaparral	0.1160	33.620883	-117.0186	1840	7.01	5.72	16.20	236.00	3.58	2.08	64.00	22.00	14.00	1.20	Compact.Soil	Nem.6.SingleWorm.SK.16
Nem.60	No	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Panagrolaimomorpha	Panagrolaimoidea	Panagrolaimidae	Panagrolaiminae	Panagrolaimus	Panagrolaimus sp.	Bacterivores 	1	included	Good	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	0.3980	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.60.SingleWorm.SK.08
Nem.61	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.2860	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	Nem.61.SingleWorm.SK.12
Nem.62	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.2320	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	Nem.62.SingleWorm.SK.12
Nem.63	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	included	Medium	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.2140	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	Nem.63.SingleWorm.SK.12
Nem.64	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	not.included	not.available	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.1440	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	Nem.64.SingleWorm.SK.12
Nem.65	Yes	Yes	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Qudsianematidae	Qudsianematinae	Crassolabium	Crassolabium sp.	Omnivores	4	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.1620	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	Nem.65.SingleWorm.SK.12
Nem.66	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Sphaerularioidea	Anguinidae	Anguininae	Ditylenchus	Ditylenchus sp.	Fungivores	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.1140	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	Nem.66.SingleWorm.SK.12
Nem.67	Yes	No	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Aporcelaimidae	Aporcelaiminae	Aporcelaimellus	Aporcelaimellus sp.	Predator	5	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.1460	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	Nem.67.SingleWorm.SK.12
Nem.68	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Dolichodoridae	Telotylenchinae	Tylenchorhynchus	Tylenchorhynchus sp.	Herbivores	P-p3	included	Bad	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	1.1600	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	Nem.68.SingleWorm.SK.12
Nem.69	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	not.included	not.available	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.0001	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	Nem.69.SingleWorm.SK.12
Nem.7	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Meloidogynidae	Meloidogyninae	Meloidogyne	Meloidogyne sp.	Herbivores	P-p3	included	Medium	SingleWorm	Microbiome	True.Sample	SK.16	Chaparral	0.1660	33.620883	-117.0186	1840	7.01	5.72	16.20	236.00	3.58	2.08	64.00	22.00	14.00	1.20	Compact.Soil	Nem.7.SingleWorm.SK.16
Nem.70	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	not.included	not.available	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.0001	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	Nem.70.SingleWorm.SK.12
Nem.71	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.1540	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	Nem.71.SingleWorm.SK.12
Nem.72	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	not.included	not.available	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.1660	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	Nem.72.SingleWorm.SK.12
Nem.73	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Dolichodoridae	Merliniinae	Merlinius	Merlinius sp.	Herbivores	P-p3	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.0001	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	Nem.73.SingleWorm.SK.12
Nem.74	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Dolichodoridae	Telotylenchinae	Tylenchorhynchus	Tylenchorhynchus sp.	Herbivores	P-p3	not.included	not.available	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.0001	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	Nem.74.SingleWorm.SK.12
Nem.75	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.2980	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	Nem.75.SingleWorm.SK.12
Nem.76	Yes	No	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Aporcelaimidae	Aporcelaiminae	Aporcelaimellus	Aporcelaimellus sp.	Predator	5	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.1000	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	Nem.76.SingleWorm.SK.12
Nem.77	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.0001	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	Nem.77.SingleWorm.SK.12
Nem.79	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	1.6340	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	Nem.79.SingleWorm.SK.12
Nem.8	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.16	Chaparral	0.0001	33.620883	-117.0186	1840	7.01	5.72	16.20	236.00	3.58	2.08	64.00	22.00	14.00	1.20	Compact.Soil	Nem.8.SingleWorm.SK.16
Nem.80	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.1620	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	Nem.80.SingleWorm.SK.12
Nem.81	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.1420	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	Nem.81.SingleWorm.SK.12
Nem.82	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Rhabditina	Rhabditomorpha	Rhabditoidea	Rhabditidae	Rhabditinae	Mesorhabditis	Mesorhabditis sp.	Bacterivores 	1	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	2.0800	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	Nem.82.SingleWorm.SK.12
Nem.85	Yes	No	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Aporcelaimidae	Aporcelaiminae	Aporcelaimellus	Aporcelaimellus sp.	Predator	5	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.0001	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	Nem.85.SingleWorm.SK.12
Nem.86	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	not.included	not.available	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.0001	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	Nem.86.SingleWorm.SK.12
Nem.87	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Dolichodoridae	Merliniinae	Merlinius	Merlinius sp.	Herbivores	P-p3	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.1720	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	Nem.87.SingleWorm.SK.12
Nem.88	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.1220	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	Nem.88.SingleWorm.SK.12
Nem.89	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Dolichodoridae	Merliniinae	Merlinius	Merlinius sp.	Herbivores	P-p3	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.0001	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	Nem.89.SingleWorm.SK.12
Nem.9	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Rhabditina	Rhabditomorpha	Rhabditoidea	Rhabditidae	Rhabditinae	Mesorhabditis	Mesorhabditis sp.	Bacterivores 	1	included	Medium	SingleWorm	Microbiome	True.Sample	SK.16	Chaparral	3.3800	33.620883	-117.0186	1840	7.01	5.72	16.20	236.00	3.58	2.08	64.00	22.00	14.00	1.20	Compact.Soil	Nem.9.SingleWorm.SK.16
Nem.90	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	not.included	not.available	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.1480	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	Nem.90.SingleWorm.SK.12
